Country,date,deaths_per_10m
Denmark,2023-05-21,14879.533994428419
Denmark,2023-05-22,14879.533994428419
Denmark,2023-05-23,14879.533994428419
Denmark,2023-05-24,14879.533994428419
Denmark,2023-05-25,14879.533994428419
Denmark,2023-05-26,14879.533994428419
Denmark,2023-05-27,14879.533994428419
Denmark,2023-05-28,14920.751540119356
Denmark,2023-05-29,14920.751540119356
Denmark,2023-05-30,14920.751540119356
Denmark,2023-05-31,14920.751540119356
Denmark,2023-06-01,14920.751540119356
Denmark,2023-06-02,14920.751540119356
Denmark,2023-06-03,14920.751540119356
Denmark,2023-06-04,14967.12127902166
Denmark,2023-06-05,14967.12127902166
Denmark,2023-06-06,14967.12127902166
Denmark,2023-06-07,14967.12127902166
Denmark,2023-06-08,14967.12127902166
Denmark,2023-06-09,14967.12127902166
Denmark,2023-06-10,14967.12127902166
Denmark,2023-06-11,14992.882245078497
Denmark,2023-06-12,14992.882245078497
Denmark,2023-06-13,14992.882245078497
Denmark,2023-06-14,14992.882245078497
Denmark,2023-06-15,14992.882245078497
Denmark,2023-06-16,14992.882245078497
Denmark,2023-06-17,14992.882245078497
Denmark,2023-06-18,15011.773620186841
Denmark,2023-06-19,15011.773620186841
Denmark,2023-06-20,15011.773620186841
Denmark,2023-06-21,15011.773620186841
Denmark,2023-06-22,15011.773620186841
Denmark,2023-06-23,15011.773620186841
Denmark,2023-06-24,15011.773620186841
Denmark,2023-06-25,15016.92581339821
Denmark,2023-06-26,15016.92581339821
Denmark,2023-06-27,15016.92581339821
Denmark,2023-06-28,15016.92581339821
Denmark,2023-06-29,15016.92581339821
Denmark,2023-06-30,15016.92581339821
Denmark,2023-07-01,15016.92581339821
Denmark,2023-07-02,15022.078006609576
Denmark,2023-07-03,15022.078006609576
Denmark,2023-07-04,15022.078006609576
Denmark,2023-07-05,15022.078006609576
Denmark,2023-07-06,15022.078006609576
Denmark,2023-07-07,15022.078006609576
Denmark,2023-07-08,15022.078006609576
Denmark,2023-07-09,15034.099790769435
Denmark,2023-07-10,15034.099790769435
Denmark,2023-07-11,15034.099790769435
Denmark,2023-07-12,15034.099790769435
Denmark,2023-07-13,15034.099790769435
Denmark,2023-07-14,15034.099790769435
Denmark,2023-07-15,15034.099790769435
Denmark,2023-07-16,15037.534586243679
Denmark,2023-07-17,15037.534586243679
Denmark,2023-07-18,15037.534586243679
Denmark,2023-07-19,15037.534586243679
Denmark,2023-07-20,15037.534586243679
Denmark,2023-07-21,15037.534586243679
Denmark,2023-07-22,15037.534586243679
Denmark,2023-07-23,15051.273768140658
Denmark,2023-07-24,15051.273768140658
Denmark,2023-07-25,15051.273768140658
Denmark,2023-07-26,15051.273768140658
Denmark,2023-07-27,15051.273768140658
Denmark,2023-07-28,15051.273768140658
Denmark,2023-07-29,15051.273768140658
Denmark,2023-07-30,15052.99116587778
Denmark,2023-07-31,15052.99116587778
Denmark,2023-08-01,15052.99116587778
Denmark,2023-08-02,15052.99116587778
Denmark,2023-08-03,15052.99116587778
Denmark,2023-08-04,15052.99116587778
Denmark,2023-08-05,15052.99116587778
Denmark,2023-08-06,15063.295552300515
Denmark,2023-08-07,15063.295552300515
Denmark,2023-08-08,15063.295552300515
Denmark,2023-08-09,15063.295552300515
Denmark,2023-08-10,15063.295552300515
Denmark,2023-08-11,15063.295552300515
Denmark,2023-08-12,15063.295552300515
Denmark,2023-08-13,15066.73034777476
Denmark,2023-08-14,15066.73034777476
Denmark,2023-08-15,15066.73034777476
Denmark,2023-08-16,15066.73034777476
Denmark,2023-08-17,15066.73034777476
Denmark,2023-08-18,15066.73034777476
Denmark,2023-08-19,15066.73034777476
Denmark,2023-08-20,15078.752131934616
Denmark,2023-08-21,15078.752131934616
Denmark,2023-08-22,15078.752131934616
Denmark,2023-08-23,15078.752131934616
Denmark,2023-08-24,15078.752131934616
Denmark,2023-08-25,15078.752131934616
Denmark,2023-08-26,15078.752131934616
Denmark,2023-08-27,15082.18692740886
Denmark,2023-08-28,15082.18692740886
Denmark,2023-08-29,15082.18692740886
Denmark,2023-08-30,15082.18692740886
Denmark,2023-08-31,15082.18692740886
Denmark,2023-09-01,15082.18692740886
Denmark,2023-09-02,15082.18692740886
Denmark,2023-09-03,15095.926109305841
Denmark,2023-09-04,15095.926109305841
Denmark,2023-09-05,15095.926109305841
Denmark,2023-09-06,15095.926109305841
Denmark,2023-09-07,15095.926109305841
Denmark,2023-09-08,15095.926109305841
Denmark,2023-09-09,15095.926109305841
Denmark,2023-09-10,15111.38268893994
Denmark,2023-09-11,15111.38268893994
Denmark,2023-09-12,15111.38268893994
Denmark,2023-09-13,15111.38268893994
Denmark,2023-09-14,15111.38268893994
Denmark,2023-09-15,15111.38268893994
Denmark,2023-09-16,15111.38268893994
Denmark,2023-09-17,15131.99146178541
Denmark,2023-09-18,15131.99146178541
Denmark,2023-09-19,15131.99146178541
Denmark,2023-09-20,15131.99146178541
Denmark,2023-09-21,15131.99146178541
Denmark,2023-09-22,15131.99146178541
Denmark,2023-09-23,15131.99146178541
Denmark,2023-09-24,15137.143654996778
Denmark,2023-09-25,15137.143654996778
Denmark,2023-09-26,15137.143654996778
Denmark,2023-09-27,15137.143654996778
Denmark,2023-09-28,15137.143654996778
Denmark,2023-09-29,15137.143654996778
Denmark,2023-09-30,15137.143654996778
Denmark,2023-10-01,15154.317632368002
Denmark,2023-10-02,15154.317632368002
Denmark,2023-10-03,15154.317632368002
Denmark,2023-10-04,15154.317632368002
Denmark,2023-10-05,15154.317632368002
Denmark,2023-10-06,15154.317632368002
Denmark,2023-10-07,15154.317632368002
Denmark,2023-10-08,15154.317632368002
Denmark,2023-10-09,15154.317632368002
Denmark,2023-10-10,15154.317632368002
Denmark,2023-10-11,15154.317632368002
Denmark,2023-10-12,15154.317632368002
Denmark,2023-10-13,15154.317632368002
Denmark,2023-10-14,15154.317632368002
Denmark,2023-10-15,15154.317632368002
Denmark,2023-10-16,15154.317632368002
Denmark,2023-10-17,15154.317632368002
Denmark,2023-10-18,15154.317632368002
Denmark,2023-10-19,15154.317632368002
Denmark,2023-10-20,15154.317632368002
Denmark,2023-10-21,15154.317632368002
Denmark,2023-10-22,15154.317632368002
Denmark,2023-10-23,15154.317632368002
Denmark,2023-10-24,15154.317632368002
Denmark,2023-10-25,15154.317632368002
Denmark,2023-10-26,15154.317632368002
Denmark,2023-10-27,15154.317632368002
Denmark,2023-10-28,15154.317632368002
Denmark,2023-10-29,15154.317632368002
Denmark,2023-10-30,15154.317632368002
Denmark,2023-10-31,15154.317632368002
Denmark,2023-11-01,15154.317632368002
Denmark,2023-11-02,15154.317632368002
Denmark,2023-11-03,15154.317632368002
Denmark,2023-11-04,15154.317632368002
Denmark,2023-11-05,15228.165735064264
Denmark,2023-11-06,15228.165735064264
Denmark,2023-11-07,15228.165735064264
Denmark,2023-11-08,15228.165735064264
Denmark,2023-11-09,15228.165735064264
Denmark,2023-11-10,15228.165735064264
Denmark,2023-11-11,15228.165735064264
Denmark,2023-11-12,15315.753019657506
Denmark,2023-11-13,15315.753019657506
Denmark,2023-11-14,15315.753019657506
Denmark,2023-11-15,15315.753019657506
Denmark,2023-11-16,15315.753019657506
Denmark,2023-11-17,15315.753019657506
Denmark,2023-11-18,15315.753019657506
Denmark,2023-11-19,15401.622906513627
Denmark,2023-11-20,15401.622906513627
Denmark,2023-11-21,15401.622906513627
Denmark,2023-11-22,15401.622906513627
Denmark,2023-11-23,15401.622906513627
Denmark,2023-11-24,15401.622906513627
Denmark,2023-11-25,15401.622906513627
Denmark,2023-11-26,15506.384168478091
Denmark,2023-11-27,15506.384168478091
Denmark,2023-11-28,15506.384168478091
Denmark,2023-11-29,15506.384168478091
Denmark,2023-11-30,15506.384168478091
Denmark,2023-12-01,15506.384168478091
Denmark,2023-12-02,15506.384168478091
Denmark,2023-12-03,15628.319407813782
Denmark,2023-12-04,15628.319407813782
Denmark,2023-12-05,15628.319407813782
Denmark,2023-12-06,15628.319407813782
Denmark,2023-12-07,15628.319407813782
Denmark,2023-12-08,15628.319407813782
Denmark,2023-12-09,15628.319407813782
Denmark,2023-12-10,15796.624386051777
Denmark,2023-12-11,15796.624386051777
Denmark,2023-12-12,15796.624386051777
Denmark,2023-12-13,15796.624386051777
Denmark,2023-12-14,15796.624386051777
Denmark,2023-12-15,15796.624386051777
Denmark,2023-12-16,15796.624386051777
Denmark,2023-12-17,16002.712114506463
Denmark,2023-12-18,16002.712114506463
Denmark,2023-12-19,16002.712114506463
Denmark,2023-12-20,16002.712114506463
Denmark,2023-12-21,16002.712114506463
Denmark,2023-12-22,16002.712114506463
Denmark,2023-12-23,16002.712114506463
Denmark,2023-12-24,16174.451888218704
Denmark,2023-12-25,16174.451888218704
Denmark,2023-12-26,16174.451888218704
Denmark,2023-12-27,16174.451888218704
Denmark,2023-12-28,16174.451888218704
Denmark,2023-12-29,16174.451888218704
Denmark,2023-12-30,16174.451888218704
Denmark,2023-12-31,16303.256718502882
Denmark,2024-01-01,16303.256718502882
Denmark,2024-01-02,16303.256718502882
Denmark,2024-01-03,16303.256718502882
Denmark,2024-01-04,16303.256718502882
Denmark,2024-01-05,16303.256718502882
Denmark,2024-01-06,16303.256718502882
Denmark,2024-01-07,16368.517832513533
Denmark,2024-01-08,16368.517832513533
Denmark,2024-01-09,16368.517832513533
Denmark,2024-01-10,16368.517832513533
Denmark,2024-01-11,16368.517832513533
Denmark,2024-01-12,16368.517832513533
Denmark,2024-01-13,16368.517832513533
Denmark,2024-01-14,16421.757162364327
Denmark,2024-01-15,16421.757162364327
Denmark,2024-01-16,16421.757162364327
Denmark,2024-01-17,16421.757162364327
Denmark,2024-01-18,16421.757162364327
Denmark,2024-01-19,16421.757162364327
Denmark,2024-01-20,16421.757162364327
Denmark,2024-01-21,16461.257310318142
Denmark,2024-01-22,16461.257310318142
Denmark,2024-01-23,16461.257310318142
Denmark,2024-01-24,16461.257310318142
Denmark,2024-01-25,16461.257310318142
Denmark,2024-01-26,16461.257310318142
Denmark,2024-01-27,16461.257310318142
Denmark,2024-01-28,16490.453071849224
Denmark,2024-01-29,16490.453071849224
Denmark,2024-01-30,16490.453071849224
Denmark,2024-01-31,16490.453071849224
Denmark,2024-02-01,16490.453071849224
Denmark,2024-02-02,16490.453071849224
Denmark,2024-02-03,16490.453071849224
Denmark,2024-02-04,16500.757458271957
Denmark,2024-02-05,16500.757458271957
Denmark,2024-02-06,16500.757458271957
Denmark,2024-02-07,16500.757458271957
Denmark,2024-02-08,16500.757458271957
Denmark,2024-02-09,16500.757458271957
Denmark,2024-02-10,16500.757458271957
Denmark,2024-02-11,16526.51842432879
Denmark,2024-02-12,16526.51842432879
Denmark,2024-02-13,16526.51842432879
Denmark,2024-02-14,16526.51842432879
Denmark,2024-02-15,16526.51842432879
Denmark,2024-02-16,16526.51842432879
Denmark,2024-02-17,16526.51842432879
Denmark,2024-02-18,16540.257606225772
Denmark,2024-02-19,16540.257606225772
Denmark,2024-02-20,16540.257606225772
Denmark,2024-02-21,16540.257606225772
Denmark,2024-02-22,16540.257606225772
Denmark,2024-02-23,16540.257606225772
Denmark,2024-02-24,16540.257606225772
Denmark,2024-02-25,16552.27939038563
Denmark,2024-02-26,16552.27939038563
Denmark,2024-02-27,16552.27939038563
Denmark,2024-02-28,16552.27939038563
Denmark,2024-02-29,16552.27939038563
Denmark,2024-03-01,16552.27939038563
Denmark,2024-03-02,16552.27939038563
Denmark,2024-03-03,16559.148981334118
Denmark,2024-03-04,16559.148981334118
Denmark,2024-03-05,16559.148981334118
Denmark,2024-03-06,16559.148981334118
Denmark,2024-03-07,16559.148981334118
Denmark,2024-03-08,16559.148981334118
Denmark,2024-03-09,16559.148981334118
Denmark,2024-03-10,16567.73597001973
Denmark,2024-03-11,16567.73597001973
Denmark,2024-03-12,16567.73597001973
Denmark,2024-03-13,16567.73597001973
Denmark,2024-03-14,16567.73597001973
Denmark,2024-03-15,16567.73597001973
Denmark,2024-03-16,16567.73597001973
Denmark,2024-03-17,16572.8881632311
Denmark,2024-03-18,16572.8881632311
Denmark,2024-03-19,16572.8881632311
Denmark,2024-03-20,16572.8881632311
Denmark,2024-03-21,16572.8881632311
Denmark,2024-03-22,16572.8881632311
Denmark,2024-03-23,16572.8881632311
Denmark,2024-03-24,16583.192549653835
Denmark,2024-03-25,16583.192549653835
Denmark,2024-03-26,16583.192549653835
Denmark,2024-03-27,16583.192549653835
Denmark,2024-03-28,16583.192549653835
Denmark,2024-03-29,16583.192549653835
Denmark,2024-03-30,16583.192549653835
Denmark,2024-03-31,16586.627345128076
Denmark,2024-04-01,16586.627345128076
Denmark,2024-04-02,16586.627345128076
Denmark,2024-04-03,16586.627345128076
Denmark,2024-04-04,16586.627345128076
Denmark,2024-04-05,16586.627345128076
Denmark,2024-04-06,16586.627345128076
Denmark,2024-04-07,16591.779538339444
Denmark,2024-04-08,16591.779538339444
Denmark,2024-04-09,16591.779538339444
Denmark,2024-04-10,16591.779538339444
Denmark,2024-04-11,16591.779538339444
Denmark,2024-04-12,16591.779538339444
Denmark,2024-04-13,16591.779538339444
Denmark,2024-04-14,16598.649129287933
Denmark,2024-04-15,16598.649129287933
Denmark,2024-04-16,16598.649129287933
Denmark,2024-04-17,16598.649129287933
Denmark,2024-04-18,16598.649129287933
Denmark,2024-04-19,16598.649129287933
Denmark,2024-04-20,16598.649129287933
Denmark,2024-04-21,16603.8013224993
Denmark,2024-04-22,16603.8013224993
Denmark,2024-04-23,16603.8013224993
Denmark,2024-04-24,16603.8013224993
Denmark,2024-04-25,16603.8013224993
Denmark,2024-04-26,16603.8013224993
Denmark,2024-04-27,16603.8013224993
Denmark,2024-04-28,16607.236117973545
Denmark,2024-04-29,16607.236117973545
Denmark,2024-04-30,16607.236117973545
Denmark,2024-05-01,16607.236117973545
Denmark,2024-05-02,16607.236117973545
Denmark,2024-05-03,16607.236117973545
Denmark,2024-05-04,16607.236117973545
Denmark,2024-05-05,16612.388311184914
Denmark,2024-05-06,16612.388311184914
Denmark,2024-05-07,16612.388311184914
Denmark,2024-05-08,16612.388311184914
Denmark,2024-05-09,16612.388311184914
Denmark,2024-05-10,16612.388311184914
Denmark,2024-05-11,16612.388311184914
Denmark,2024-05-12,16615.823106659158
Denmark,2024-05-13,16615.823106659158
Denmark,2024-05-14,16615.823106659158
Denmark,2024-05-15,16615.823106659158
Denmark,2024-05-16,16615.823106659158
Denmark,2024-05-17,16615.823106659158
Denmark,2024-05-18,16615.823106659158
Denmark,2024-05-19,16617.540504396282
Denmark,2024-05-20,16617.540504396282
Denmark,2024-05-21,16617.540504396282
Denmark,2024-05-22,16617.540504396282
Denmark,2024-05-23,16617.540504396282
Denmark,2024-05-24,16617.540504396282
Denmark,2024-05-25,16617.540504396282
Denmark,2024-05-26,16619.257902133402
Denmark,2024-05-27,16619.257902133402
Denmark,2024-05-28,16619.257902133402
Denmark,2024-05-29,16619.257902133402
Denmark,2024-05-30,16619.257902133402
Denmark,2024-05-31,16619.257902133402
Denmark,2024-06-01,16619.257902133402
Denmark,2024-06-02,16622.692697607647
Denmark,2024-06-03,16622.692697607647
Denmark,2024-06-04,16622.692697607647
Denmark,2024-06-05,16622.692697607647
Denmark,2024-06-06,16622.692697607647
Denmark,2024-06-07,16622.692697607647
Denmark,2024-06-08,16622.692697607647
Denmark,2024-06-09,16626.12749308189
Denmark,2024-06-10,16626.12749308189
Denmark,2024-06-11,16626.12749308189
Denmark,2024-06-12,16626.12749308189
Denmark,2024-06-13,16626.12749308189
Denmark,2024-06-14,16626.12749308189
Denmark,2024-06-15,16626.12749308189
Denmark,2024-06-16,16634.714481767503
Denmark,2024-06-17,16634.714481767503
Denmark,2024-06-18,16634.714481767503
Denmark,2024-06-19,16634.714481767503
Denmark,2024-06-20,16634.714481767503
Denmark,2024-06-21,16634.714481767503
Denmark,2024-06-22,16634.714481767503
Denmark,2024-06-23,16646.736265927364
Denmark,2024-06-24,16646.736265927364
Denmark,2024-06-25,16646.736265927364
Denmark,2024-06-26,16646.736265927364
Denmark,2024-06-27,16646.736265927364
Denmark,2024-06-28,16646.736265927364
Denmark,2024-06-29,16646.736265927364
Denmark,2024-06-30,16646.736265927364
Denmark,2024-07-01,16646.736265927364
Denmark,2024-07-02,16646.736265927364
Denmark,2024-07-03,16646.736265927364
Denmark,2024-07-04,16646.736265927364
Denmark,2024-07-05,16646.736265927364
Denmark,2024-07-06,16646.736265927364
Denmark,2024-07-07,16646.736265927364
Denmark,2024-07-08,16646.736265927364
Denmark,2024-07-09,16646.736265927364
Denmark,2024-07-10,16646.736265927364
Denmark,2024-07-11,16646.736265927364
Denmark,2024-07-12,16646.736265927364
Denmark,2024-07-13,16646.736265927364
Denmark,2024-07-14,16646.736265927364
Denmark,2024-07-15,16646.736265927364
Denmark,2024-07-16,16646.736265927364
Denmark,2024-07-17,16646.736265927364
Denmark,2024-07-18,16646.736265927364
Denmark,2024-07-19,16646.736265927364
Denmark,2024-07-20,16646.736265927364
Denmark,2024-07-21,16646.736265927364
Denmark,2024-07-22,16646.736265927364
Denmark,2024-07-23,16646.736265927364
Denmark,2024-07-24,16646.736265927364
Denmark,2024-07-25,16646.736265927364
Denmark,2024-07-26,16646.736265927364
Denmark,2024-07-27,16646.736265927364
Denmark,2024-07-28,16646.736265927364
Denmark,2024-07-29,16646.736265927364
Denmark,2024-07-30,16646.736265927364
Denmark,2024-07-31,16646.736265927364
Denmark,2024-08-01,16646.736265927364
Denmark,2024-08-02,16646.736265927364
Denmark,2024-08-03,16646.736265927364
Denmark,2024-08-04,16646.736265927364
Norway,2020-01-05,0.0
Norway,2020-01-06,0.0
Norway,2020-01-07,0.0
Norway,2020-01-08,0.0
Norway,2020-01-09,0.0
Norway,2020-01-10,0.0
Norway,2020-01-11,0.0
Norway,2020-01-12,0.0
Norway,2020-01-13,0.0
Norway,2020-01-14,0.0
Norway,2020-01-15,0.0
Norway,2020-01-16,0.0
Norway,2020-01-17,0.0
Norway,2020-01-18,0.0
Norway,2020-01-19,0.0
Norway,2020-01-20,0.0
Norway,2020-01-21,0.0
Norway,2020-01-22,0.0
Norway,2020-01-23,0.0
Norway,2020-01-24,0.0
Norway,2020-01-25,0.0
Norway,2020-01-26,0.0
Norway,2020-01-27,0.0
Norway,2020-01-28,0.0
Norway,2020-01-29,0.0
Norway,2020-01-30,0.0
Norway,2020-01-31,0.0
Norway,2020-02-01,0.0
Norway,2020-02-02,0.0
Norway,2020-02-03,0.0
Norway,2020-02-04,0.0
Norway,2020-02-05,0.0
Norway,2020-02-06,0.0
Norway,2020-02-07,0.0
Norway,2020-02-08,0.0
Norway,2020-02-09,0.0
Norway,2020-02-10,0.0
Norway,2020-02-11,0.0
Norway,2020-02-12,0.0
Norway,2020-02-13,0.0
Norway,2020-02-14,0.0
Norway,2020-02-15,0.0
Norway,2020-02-16,0.0
Norway,2020-02-17,0.0
Norway,2020-02-18,0.0
Norway,2020-02-19,0.0
Norway,2020-02-20,0.0
Norway,2020-02-21,0.0
Norway,2020-02-22,0.0
Norway,2020-02-23,0.0
Norway,2020-02-24,0.0
Norway,2020-02-25,0.0
Norway,2020-02-26,0.0
Norway,2020-02-27,0.0
Norway,2020-02-28,0.0
Norway,2020-02-29,0.0
Norway,2020-03-01,0.0
Norway,2020-03-02,0.0
Norway,2020-03-03,0.0
Norway,2020-03-04,0.0
Norway,2020-03-05,0.0
Norway,2020-03-06,0.0
Norway,2020-03-07,0.0
Norway,2020-03-08,0.0
Norway,2020-03-09,0.0
Norway,2020-03-10,0.0
Norway,2020-03-11,0.0
Norway,2020-03-12,0.0
Norway,2020-03-13,0.0
Norway,2020-03-14,0.0
Norway,2020-03-15,1.8630369738317827
Norway,2020-03-16,1.8630369738317827
Norway,2020-03-17,1.8630369738317827
Norway,2020-03-18,1.8630369738317827
Norway,2020-03-19,1.8630369738317827
Norway,2020-03-20,1.8630369738317827
Norway,2020-03-21,1.8630369738317827
Norway,2020-03-22,13.041258816822479
Norway,2020-03-23,13.041258816822479
Norway,2020-03-24,13.041258816822479
Norway,2020-03-25,13.041258816822479
Norway,2020-03-26,13.041258816822479
Norway,2020-03-27,13.041258816822479
Norway,2020-03-28,13.041258816822479
Norway,2020-03-29,37.260739476635656
Norway,2020-03-30,37.260739476635656
Norway,2020-03-31,37.260739476635656
Norway,2020-04-01,37.260739476635656
Norway,2020-04-02,37.260739476635656
Norway,2020-04-03,37.260739476635656
Norway,2020-04-04,37.260739476635656
Norway,2020-04-05,93.15184869158912
Norway,2020-04-06,93.15184869158912
Norway,2020-04-07,93.15184869158912
Norway,2020-04-08,93.15184869158912
Norway,2020-04-09,93.15184869158912
Norway,2020-04-10,93.15184869158912
Norway,2020-04-11,93.15184869158912
Norway,2020-04-12,182.5776234355147
Norway,2020-04-13,182.5776234355147
Norway,2020-04-14,182.5776234355147
Norway,2020-04-15,182.5776234355147
Norway,2020-04-16,182.5776234355147
Norway,2020-04-17,182.5776234355147
Norway,2020-04-18,182.5776234355147
Norway,2020-04-19,275.72947212710386
Norway,2020-04-20,275.72947212710386
Norway,2020-04-21,275.72947212710386
Norway,2020-04-22,275.72947212710386
Norway,2020-04-23,275.72947212710386
Norway,2020-04-24,275.72947212710386
Norway,2020-04-25,275.72947212710386
Norway,2020-04-26,359.56613594953404
Norway,2020-04-27,359.56613594953404
Norway,2020-04-28,359.56613594953404
Norway,2020-04-29,359.56613594953404
Norway,2020-04-30,359.56613594953404
Norway,2020-05-01,359.56613594953404
Norway,2020-05-02,359.56613594953404
Norway,2020-05-03,380.0595426616837
Norway,2020-05-04,380.0595426616837
Norway,2020-05-05,380.0595426616837
Norway,2020-05-06,380.0595426616837
Norway,2020-05-07,380.0595426616837
Norway,2020-05-08,380.0595426616837
Norway,2020-05-09,380.0595426616837
Norway,2020-05-10,396.82687542616975
Norway,2020-05-11,396.82687542616975
Norway,2020-05-12,396.82687542616975
Norway,2020-05-13,396.82687542616975
Norway,2020-05-14,396.82687542616975
Norway,2020-05-15,396.82687542616975
Norway,2020-05-16,396.82687542616975
Norway,2020-05-17,432.22457792897353
Norway,2020-05-18,432.22457792897353
Norway,2020-05-19,432.22457792897353
Norway,2020-05-20,432.22457792897353
Norway,2020-05-21,432.22457792897353
Norway,2020-05-22,432.22457792897353
Norway,2020-05-23,432.22457792897353
Norway,2020-05-24,437.8136888504689
Norway,2020-05-25,437.8136888504689
Norway,2020-05-26,437.8136888504689
Norway,2020-05-27,437.8136888504689
Norway,2020-05-28,437.8136888504689
Norway,2020-05-29,437.8136888504689
Norway,2020-05-30,437.8136888504689
Norway,2020-05-31,439.6767258243007
Norway,2020-06-01,439.6767258243007
Norway,2020-06-02,439.6767258243007
Norway,2020-06-03,439.6767258243007
Norway,2020-06-04,439.6767258243007
Norway,2020-06-05,439.6767258243007
Norway,2020-06-06,439.6767258243007
Norway,2020-06-07,443.4027997719643
Norway,2020-06-08,443.4027997719643
Norway,2020-06-09,443.4027997719643
Norway,2020-06-10,443.4027997719643
Norway,2020-06-11,443.4027997719643
Norway,2020-06-12,443.4027997719643
Norway,2020-06-13,443.4027997719643
Norway,2020-06-14,450.8549476672914
Norway,2020-06-15,450.8549476672914
Norway,2020-06-16,450.8549476672914
Norway,2020-06-17,450.8549476672914
Norway,2020-06-18,450.8549476672914
Norway,2020-06-19,450.8549476672914
Norway,2020-06-20,450.8549476672914
Norway,2020-06-21,454.5810216149549
Norway,2020-06-22,454.5810216149549
Norway,2020-06-23,454.5810216149549
Norway,2020-06-24,454.5810216149549
Norway,2020-06-25,454.5810216149549
Norway,2020-06-26,454.5810216149549
Norway,2020-06-27,454.5810216149549
Norway,2020-06-28,463.89620648411386
Norway,2020-06-29,463.89620648411386
Norway,2020-06-30,463.89620648411386
Norway,2020-07-01,463.89620648411386
Norway,2020-07-02,463.89620648411386
Norway,2020-07-03,463.89620648411386
Norway,2020-07-04,463.89620648411386
Norway,2020-07-05,467.6222804317774
Norway,2020-07-06,467.6222804317774
Norway,2020-07-07,467.6222804317774
Norway,2020-07-08,467.6222804317774
Norway,2020-07-09,467.6222804317774
Norway,2020-07-10,467.6222804317774
Norway,2020-07-11,467.6222804317774
Norway,2020-07-12,469.48531740560924
Norway,2020-07-13,469.48531740560924
Norway,2020-07-14,469.48531740560924
Norway,2020-07-15,469.48531740560924
Norway,2020-07-16,469.48531740560924
Norway,2020-07-17,469.48531740560924
Norway,2020-07-18,469.48531740560924
Norway,2020-07-19,475.0744283271046
Norway,2020-07-20,475.0744283271046
Norway,2020-07-21,475.0744283271046
Norway,2020-07-22,475.0744283271046
Norway,2020-07-23,475.0744283271046
Norway,2020-07-24,475.0744283271046
Norway,2020-07-25,475.0744283271046
Norway,2020-07-26,475.0744283271046
Norway,2020-07-27,475.0744283271046
Norway,2020-07-28,475.0744283271046
Norway,2020-07-29,475.0744283271046
Norway,2020-07-30,475.0744283271046
Norway,2020-07-31,475.0744283271046
Norway,2020-08-01,475.0744283271046
Norway,2020-08-02,475.0744283271046
Norway,2020-08-03,475.0744283271046
Norway,2020-08-04,475.0744283271046
Norway,2020-08-05,475.0744283271046
Norway,2020-08-06,475.0744283271046
Norway,2020-08-07,475.0744283271046
Norway,2020-08-08,475.0744283271046
Norway,2020-08-09,476.93746530093637
Norway,2020-08-10,476.93746530093637
Norway,2020-08-11,476.93746530093637
Norway,2020-08-12,476.93746530093637
Norway,2020-08-13,476.93746530093637
Norway,2020-08-14,476.93746530093637
Norway,2020-08-15,476.93746530093637
Norway,2020-08-16,486.25265017009525
Norway,2020-08-17,486.25265017009525
Norway,2020-08-18,486.25265017009525
Norway,2020-08-19,486.25265017009525
Norway,2020-08-20,486.25265017009525
Norway,2020-08-21,486.25265017009525
Norway,2020-08-22,486.25265017009525
Norway,2020-08-23,491.8417610915906
Norway,2020-08-24,491.8417610915906
Norway,2020-08-25,491.8417610915906
Norway,2020-08-26,491.8417610915906
Norway,2020-08-27,491.8417610915906
Norway,2020-08-28,491.8417610915906
Norway,2020-08-29,491.8417610915906
Norway,2020-08-30,491.8417610915906
Norway,2020-08-31,491.8417610915906
Norway,2020-09-01,491.8417610915906
Norway,2020-09-02,491.8417610915906
Norway,2020-09-03,491.8417610915906
Norway,2020-09-04,491.8417610915906
Norway,2020-09-05,491.8417610915906
Norway,2020-09-06,491.8417610915906
Norway,2020-09-07,491.8417610915906
Norway,2020-09-08,491.8417610915906
Norway,2020-09-09,491.8417610915906
Norway,2020-09-10,491.8417610915906
Norway,2020-09-11,491.8417610915906
Norway,2020-09-12,491.8417610915906
Norway,2020-09-13,493.7047980654224
Norway,2020-09-14,493.7047980654224
Norway,2020-09-15,493.7047980654224
Norway,2020-09-16,493.7047980654224
Norway,2020-09-17,493.7047980654224
Norway,2020-09-18,493.7047980654224
Norway,2020-09-19,493.7047980654224
Norway,2020-09-20,497.43087201308595
Norway,2020-09-21,497.43087201308595
Norway,2020-09-22,497.43087201308595
Norway,2020-09-23,497.43087201308595
Norway,2020-09-24,497.43087201308595
Norway,2020-09-25,497.43087201308595
Norway,2020-09-26,497.43087201308595
Norway,2020-09-27,503.0199829345813
Norway,2020-09-28,503.0199829345813
Norway,2020-09-29,503.0199829345813
Norway,2020-09-30,503.0199829345813
Norway,2020-10-01,503.0199829345813
Norway,2020-10-02,503.0199829345813
Norway,2020-10-03,503.0199829345813
Norway,2020-10-04,512.3351678037402
Norway,2020-10-05,512.3351678037402
Norway,2020-10-06,512.3351678037402
Norway,2020-10-07,512.3351678037402
Norway,2020-10-08,512.3351678037402
Norway,2020-10-09,512.3351678037402
Norway,2020-10-10,512.3351678037402
Norway,2020-10-11,512.3351678037402
Norway,2020-10-12,512.3351678037402
Norway,2020-10-13,512.3351678037402
Norway,2020-10-14,512.3351678037402
Norway,2020-10-15,512.3351678037402
